,compound_id,compound_name,compound_name_iupac,compound_sf,compound_mw,compound_rt,compound_mq,compound_iso_smiles,compound_can_smiles,compound_xlogp,compound_folder,KMD-CH2,KMD-OCH2,KMD-C2H4O,KMD-CO,KMD-H2,KMD-COO,KMD-H2O,KMD-O,KMD-O2,KMD-S,KMD-OS,KMD-Cl,KMD-Br,KMD-NH3,KMD-C2H4,KMD-C3H8,KMD-C3H8O,KMD-C5H6O,KMD-CH4,KMD-C2O,KMD-C2H2O,KMD-C3H6O,KMDrem-CH2,KMDn-CH2,KMDrescaled-CH2,KMDrem-OCH2,KMDn-OCH2,KMDrescaled-OCH2,KMDrem-C2H4O,KMDn-C2H4O,KMDrescaled-C2H4O,KMDrem-CO,KMDn-CO,KMDrescaled-CO,KMDrem-H2,KMDn-H2,KMDrescaled-H2,KMDrem-COO,KMDn-COO,KMDrescaled-COO,KMDrem-H2O,KMDn-H2O,KMDrescaled-H2O,KMDrem-O,KMDn-O,KMDrescaled-O,KMDrem-O2,KMDn-O2,KMDrescaled-O2,KMDrem-S,KMDn-S,KMDrescaled-S,KMDrem-OS,KMDn-OS,KMDrescaled-OS,KMDrem-Cl,KMDn-Cl,KMDrescaled-Cl,KMDrem-Br,KMDn-Br,KMDrescaled-Br,KMDrem-NH3,KMDn-NH3,KMDrescaled-NH3,KMDrem-C2H4,KMDn-C2H4,KMDrescaled-C2H4,KMDrem-C3H8,KMDn-C3H8,KMDrescaled-C3H8,KMDrem-C3H8O,KMDn-C3H8O,KMDrescaled-C3H8O,KMDrem-C5H6O,KMDn-C5H6O,KMDrescaled-C5H6O,KMDrem-CH4,KMDn-CH4,KMDrescaled-CH4,KMDrem-C2O,KMDn-C2O,KMDrescaled-C2O,KMDrem-C2H2O,KMDn-C2H2O,KMDrescaled-C2H2O,KMDrem-C3H6O,KMDn-C3H6O,KMDrescaled-C3H6O,Kat-3_neg,Kat-3_pos,Kat-6_neg,Kat-6_pos,CV_Kat-3_neg,CV_Kat-3_pos,CV_Kat-6_neg,CV_Kat-6_pos,Kat-3,Kat-6,CV_Kat-3,CV_Kat-6,rt_predicted,rt_predicted_sd
21,Ruthenium2_0036,None,None,C19 H20,248.15621,12.457,0.0,None,None,,Ruthenium2,0.1208845810425032,-0.0688510323718958,-0.0084491109808766,-0.2012884991154635,-0.2294565663925993,-0.2135854777294525,-0.0106458827873154,-0.2351081225553173,-0.2351081225553173,-0.3729839297476474,-0.3270083128177816,-0.3772467167843274,-0.4130281930583521,0.2307341936659384,0.1208845810425032,0.1963484654490628,0.0814400930119347,-0.0295793665092105,0.3282997592108074,-0.1877632298524076,-0.0938044606207597,0.022781721708327,C9,10,7.705671838501417,C19 H20,0,8.268971385821855,C19 H20,0,5.636562263239112,C19 H20,0,8.864342114161149,C19,10,113.11487247717378,C19 H20,0,5.641224458852922,C19 H20,0,13.778385353161124,C19 H20,0,15.51471242872263,C19 H20,0,7.757356214361315,C19 H20,0,7.7616648383824,C19 H20,0,5.173485399113741,C19 H20,0,7.096501074864747,C19 H20,0,3.1444723941575696,C19 H20,0,14.574679764572863,C9,5,3.8528359192507087,C13 H4,2,3.63190776741429,C19 H20,0,4.131980837887474,C19 H20,0,3.0247545105219187,C14,5,10.479499394870215,C19 H20,0,6.204701347785201,C19 H20,0,5.907002262669771,C19 H20,0,4.275474288159546,0.0,16740181.958197,0.0,463741.519009548,1000.0,15.8859341834995,1000.0,23.3207694600758,16740181.958197,463741.519009548,15.8859341834995,23.3207694600758,,
22,Ruthenium2_0039,None,None,C14 H26 O2,226.1928,8.904,0.0,None,None,,Ruthenium2,0.0597699403243723,-0.1131728591240914,-0.0581168936706433,-0.2338887639472489,-0.4365765548673153,-0.2450973813912185,-0.0601192371375134,-0.2647151346465932,-0.2647151346465932,-0.3903880520444431,-0.3484815709408622,-0.3942735551943883,-0.4268881422182176,0.1598971604258281,0.0597699403243723,0.128554788838926,0.0238165414865818,-0.0773769865881774,0.2488275500952284,-0.2215605674238361,-0.1359177495510266,-0.0296501892013054,C O2,13,3.138622114338216,C12 H22,2,5.537121758908049,C10 H18,2,3.1376953792030897,C12 H26,2,6.079798890295537,C14 O2,13,99.2185264522679,C12 H26,2,3.8691546155523895,C14 H22,2,10.5589221684807,C14 H26,2,12.141574710275064,C14 H26,1,6.070787355137532,C14 H26 O2,0,7.074714642141567,C14 H26 O2,0,4.715603374551733,C14 H26 O2,0,6.468421544569336,C14 H26 O2,0,2.866169224255349,C14 H26 O2,0,13.284740127536535,C2 H2 O2,6,2.069311057169108,C5 H2 O2,3,2.1334528319597688,C8 H10,2,1.766277717931353,C4 H14,2,0.757047034374775,C8 H2 O2,6,8.109478224356481,C10 H26,2,3.6555510176396497,C10 H22,2,3.384199945379588,C8 H14,2,1.897071205518072,5101573.63062704,0.0,15095512.9780032,0.0,11.7249659550373,1000.0,6.5344049801122,1000.0,5101573.63062704,15095512.9780032,11.7249659550373,6.5344049801122,,
23,Ruthenium2_0041,None,None,C16 H16,208.12503,11.346,0.0,None,None,,Ruthenium2,0.1073652239288946,-0.0517632952966948,-0.00110507601795,-0.162836686283498,0.4909102828248421,-0.1731499846810891,-0.0029474768110446,-0.191200716113741,-0.191200716113741,-0.3068351647063423,-0.2682760786661333,-0.3104103026402356,-0.3404197101137356,0.1994945078293142,0.1073652239288946,0.170655694096979,0.0742837013883388,-0.0188267162127715,0.2813213388241991,-0.1514932382547726,-0.0726913752464213,0.0250877723914015,C8,8,6.849486078667926,C16 H16,0,6.93506445836499,C16 H16,0,4.727301715685612,C16 H16,0,7.434393115462083,C16,8,95.25462945446212,C16 H16,0,4.731211830449671,C16 H16,0,11.555728771803862,C16 H16,0,13.01196070537544,C16 H16,0,6.50598035268772,C16 H16,0,6.509593932166823,C16 H16,0,4.33892597316056,C16 H16,0,5.951730884862894,C16 H16,0,2.6372226633197635,C16 H16,0,12.223569161292328,C8,4,3.424743039333963,C10,2,2.7233980586211217,C16 H16,0,3.4654314441832508,C16 H16,0,2.536817038352208,C12,4,8.9824280527459,C16 H16,0,5.203791594390398,C16 H16,0,4.954115758286801,C16 H16,0,3.5857772865568616,0.0,12970018.128145,0.0,1510387.34432031,1000.0,17.2603529423058,1000.0,8.76173611272416,12970018.128145,1510387.34432031,17.2603529423058,8.76173611272416,,
24,Ruthenium2_0042,None,None,C21 H18,270.14055,12.478,0.0,None,None,,Ruthenium2,0.1610925924816797,-0.0454518375865973,0.0203011341630485,-0.1896220362961571,-0.0431040716104575,-0.2030084132323963,0.0179097487368267,-0.2264377648924096,-0.2264377648924096,-0.3765280906055182,-0.3264794601721519,-0.3811685210611131,-0.4201199044678105,0.2806738625670846,0.1610925924816797,0.2432418775578639,0.1181536884299134,-0.002701066144823,0.3868828328659219,-0.1748985535446081,-0.0726159082803405,0.0542987291441363,C12,9,10.27422911800189,C21 H18,0,9.001525077063757,C21 H18,0,6.135909074250023,C21 H18,0,9.649640095394204,C21,9,125.02170115898154,C21 H18,0,6.140984296883378,C21 H18,0,14.999021703060448,C21 H18,0,16.889171152537376,C21 H18,0,8.444585576268688,C21 H18,0,8.449275904166054,C21 H18,0,5.631807921816505,C21 H18,0,7.725184839112361,C21 H18,0,3.4230433012111368,C21 H18,0,15.865860367581488,C13 H2,4,5.637114559000945,C15 H2,2,4.130842233535098,C21 H18,0,4.498035776730926,C21 H18,0,3.292719530401256,C17 H2,4,12.850838572525614,C21 H18,0,6.754379979297588,C21 H18,0,6.430307533638842,C21 H18,0,4.65424140748606,0.0,12476375.9518995,0.0,58305.4707844141,1000.0,17.0422577144322,1000.0,3.13453211935467,12476375.9518995,58305.4707844141,17.0422577144322,3.13453211935467,,
25,Ruthenium2_0044,None,None,C20 H16,256.12474,12.052,0.0,None,None,,Ruthenium2,0.1612523494355286,-0.0345758535116829,0.0277656305550522,-0.1712660122466331,-0.136116696046372,-0.1839578584442165,0.0254983183335468,-0.206171615698679,-0.206171615698679,-0.3484747451244061,-0.3010228077640704,-0.3528744142741402,-0.3898048675055747,0.2746293367463863,0.1612523494355286,0.2391394503588912,0.1205412616845649,0.0059568625885901,0.3753278246389016,-0.1573064338285235,-0.0603305598813221,0.059999314743294,C12,8,10.27422911800189,C20 H16,0,8.534501206902513,C20 H16,0,5.817561241157224,C20 H16,0,9.148990236127894,C20,8,119.06828681807768,C20 H16,0,5.822373147286334,C20 H16,0,14.220831218178663,C20 H16,0,16.012914517362116,C20 H16,0,8.006457258681058,C20 H16,0,8.010904239471328,C20 H16,0,5.339614242508394,C20 H16,0,7.324381009718367,C20 H16,0,3.2454464032883004,C20 H16,0,15.042695909462484,C12,4,5.137114559000945,C14,2,3.8127572820695694,C20 H16,0,4.264665313549608,C20 H16,0,3.12188418802557,C16,4,11.976570736994535,C20 H16,0,6.403944175201585,C20 H16,0,6.096685499041722,C20 H16,0,4.412766566702982,0.0,12055877.4222242,0.0,60096.9627287769,1000.0,13.6510372864137,1000.0,18.3149501157263,12055877.4222242,60096.9627287769,13.6510372864137,18.3149501157263,,
27,Ruthenium2_0046,None,None,C17 H18,222.14063,11.862,0.0,None,None,,Ruthenium2,0.1074152324862609,-0.0624293532982562,-0.0083596974511976,-0.1809826721856779,-0.4158687232372244,-0.1919904909156855,-0.01032616959003,-0.2112567985405462,-0.2112567985405462,-0.3346783267443527,-0.293522586537648,-0.3384942223767098,-0.3705245297457793,0.2057487062020015,0.1074152324862609,0.1749678229465985,0.0721059270244381,-0.027274752106166,0.2930859370391658,-0.1688753312691062,-0.0847667764554955,0.0195970353220786,C8,9,6.849486078667926,C17 H18,0,7.402088328526232,C17 H18,0,5.045649548778411,C17 H18,0,7.93504297472839,C17,9,101.208043795366,C17 H18,0,5.049822980046714,C17 H18,0,12.333919256685643,C17 H18,0,13.8882173405507,C17 H18,0,6.944108670275351,C17 H18,0,6.947965596861549,C17 H18,0,4.631119652468671,C17 H18,0,6.352534714256886,C17 H18,0,2.8148195612425995,C17 H18,0,13.046733619411327,C9 H2,4,3.924743039333964,C11 H2,2,3.0414830100866497,C17 H18,0,3.698801907364568,C17 H18,0,2.707652380727893,C13 H2,4,9.85669588827698,C17 H18,0,5.554227398486401,C17 H18,0,5.287737792883921,C17 H18,0,3.8272521273399382,0.0,11434454.1444787,0.0,461719.416924795,1000.0,17.0641087446025,1000.0,103.066634306442,11434454.1444787,461719.416924795,17.0641087446025,103.066634306442,,
28,Ruthenium2_0049,None,None,C19 H34 O3,310.25023,13.608,0.0,None,None,,Ruthenium2,0.0961996037572134,-0.1410119401369343,-0.0654961591536107,-0.3065881089452773,0.1586385748786369,-0.3219620560381031,-0.0682426105045692,-0.3488701294142515,-0.3488701294142515,0.47875457160427,-0.4637657234675885,0.4734251435855867,0.4286903725164279,0.2335359516238782,0.0961996037572134,0.19054617478929,0.0468852566218629,-0.0919136589922118,0.3555145196813782,-0.2896785264702544,-0.1722092527227801,-0.0264507005494465,C2 O3,17,5.13602605142407,C16 H28,3,7.338052556526159,C13 H22,3,4.046955926756589,C16 H34,3,8.082398327360766,C19 O3,17,136.92096099659406,C16 H34,3,5.14359921394056,C19 H28,3,14.22604484631345,C19 H34,3,16.396839703972777,C19 H34 O,1,8.698419851986388,C19 H34 O3,0,9.703806589888597,C19 H34 O3,0,6.468006897225801,C19 H34 O3,0,8.872204008975956,C19 H34 O3,0,3.931289559072,C19 H34 O3,0,18.22158988952857,C3 H2 O3,8,3.068013025712035,C7 H2 O3,4,3.0411367722068894,C10 H10,3,2.1658946526145315,C4 H16,3,0.7816155893321197,C11 H2 O3,8,11.352815583238105,C13 H34,3,4.757256088820865,C13 H28,3,4.385066049170948,C10 H16,3,2.34529336633768,0.0,11288972.1360163,0.0,1276840.31500122,1000.0,5.71525245694655,1000.0,22.7630909422834,11288972.1360163,1276840.31500122,5.71525245694655,22.7630909422834,,
30,Ruthenium2_0051,None,None,C16 H14 O,222.10423,12.633,0.0,None,None,,Ruthenium2,0.1437745877538532,-0.026042167269054,0.0280186287153867,-0.1445760599902428,-0.3797513429024093,-0.1555820749772465,0.026052478802967,-0.1748452256217945,-0.1748452256217945,-0.2982465299537864,-0.2570975335333685,-0.3020618003128561,-0.3340868591905064,0.2420919485304864,0.1437745877538532,0.2113161090356641,0.108471068080604,0.0091066734843821,0.3294148682747106,-0.1324707029845342,-0.048375930212444,0.0559707804938227,C9 O,7,8.846890015753779,C15 H12,1,6.4008759051768855,C14 H10,1,4.04482309777512,C15 H14,1,6.933743256195776,C16 O,7,103.1899922942689,C15 H14,1,4.412600680852628,C16 H12,1,11.3318990252277,C16 H14,1,12.885942523196848,C16 H14 O,0,6.942971261598425,C16 H14 O,0,6.946827556440222,C16 H14 O,0,4.630361099294071,C16 H14 O,0,6.351494202299548,C16 H14 O,0,2.8143585085222345,C16 H14 O,0,13.04459663268936,C10 H2 O,3,4.92344500787689,C13 H6 O,1,4.040657241540602,C13 H6,1,2.6981960629598456,C11 H8,1,1.7072088814311257,C13 H2 O,3,10.854426233972127,C14 H14,1,4.553317645091599,C14 H12,1,4.286871689092561,C13 H8,1,2.826625243461082,0.0,10107999.5231329,0.0,98418.5185407704,1000.0,17.0399425109073,1000.0,95.1225844439124,10107999.5231329,98418.5185407704,17.0399425109073,95.1225844439124,,
34,Ruthenium2_0059,Chalcone,"1,3-diphenylprop-2-en-1-one",C15 H12 O,208.08855,12.13,0.647,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,3.1,Ruthenium2,0.1438044898674206,-0.0152961374300275,0.0353532025138463,-0.1263500595557332,-0.4728929579824523,-0.136661550246032,0.0335111246553765,-0.1547091177599782,-0.1547091177599782,-0.2703232980327072,-0.231770970600337,-0.2738978093190667,-0.3039019567659693,0.2359176254157091,0.1438044898674206,0.2070838665291319,0.1107287658314533,0.0176346685548764,0.3177301138646555,-0.1150085997980738,-0.0362205491215092,0.0615414598602512,C9 O,6,8.846890015753779,C14 H10,1,5.933852035015643,C13 H8,1,3.7264752646823207,C14 H12,1,6.433093396929468,C15 O,6,97.236577953365,C14 H12,1,4.093989531255585,C15 H10,1,10.553708540345918,C15 H12,1,12.009685888021586,C15 H12 O,0,6.504842944010794,C15 H12 O,0,6.508455891745496,C15 H12 O,0,4.33816741998596,C15 H12 O,0,5.950690372905556,C15 H12 O,0,2.6367616105993985,C15 H12 O,0,12.22143217457036,C9 O,3,4.423445007876889,C12 H4 O,1,3.722572290075074,C12 H4,1,2.4648255997785284,C10 H6,1,1.5363735390554405,C12 O,3,9.980158398441048,C13 H12,1,4.202881840995596,C13 H10,1,3.9532496544954414,C12 H6,1,2.585150402678005,0.0,9114606.71067207,0.0,230956.492831291,1000.0,20.0138000317773,1000.0,20.9146838156253,9114606.71067207,230956.492831291,20.0138000317773,20.9146838156253,4.375094928213197,0.08376890656809198
35,Ruthenium2_0060,None,None,C17 H14 O2,250.09914,7.495,0.0,None,None,,Ruthenium2,0.1801240829636299,-0.0110970585194536,0.0497777775132419,-0.1445714395810569,-0.1573011206213266,-0.1569646969408324,0.0475638061620316,-0.1786558525297721,-0.1786558525297721,-0.3176111533284427,-0.2712755719817608,-0.3219073157008267,-0.3579689417389602,0.2908337591247232,0.1801240829636299,0.2561788091022094,0.1403707657519248,0.0284820834195613,0.3891632107084035,-0.1309402747152717,-0.0362458587251239,0.0812531308685038,C10 O2,7,10.844293952839632,C15 H10,2,6.333711222150024,C13 H6,2,3.680692312957426,C15 H14,2,6.933743256195776,C17 O2,7,117.07876947497954,C15 H14,2,4.412600680852628,C17 H10,2,11.88625976353332,C17 H14,2,13.636180976193517,C17 H14,1,6.818090488096758,C17 H14 O2,0,7.822432845408348,C17 H14 O2,0,5.213989904735694,C17 H14 O2,0,7.1520613491301965,C17 H14 O2,0,3.169091251647542,C17 H14 O2,0,14.688788562205394,C11 H2 O2,3,5.922146976419817,C14 H6 O2,1,4.67600137592561,C14 H6 O,1,3.164331144917757,C7 H2,2,1.048436066885729,C14 H2 O2,3,12.60069225072943,C13 H14,2,4.2532794998888015,C13 H10,2,3.9532496544954414,C11 H2,2,2.3089480411483807,8503402.3032767,0.0,203585.669598496,0.0,30.2839412613619,1000.0,5.54748481200214,1000.0,8503402.3032767,203585.669598496,30.2839412613619,5.54748481200214,,
36,Ruthenium2_0061,None,None,C19 H32 O3,308.23475,13.213,0.0,None,None,,Ruthenium2,0.1094290915245892,-0.1262414539229439,-0.0512162464559082,-0.290741989502294,0.1584698308461156,-0.3060160627517234,-0.0539448560222695,-0.3327493330866673,-0.3327493330866673,0.4959951703816045,-0.4468985303624322,0.4907003639507366,0.4462562035811857,0.2458732606412468,0.1094290915245892,0.2031627584921693,0.0604351054099652,-0.0774621301684419,0.3670594187644838,-0.273942256825876,-0.1572360992631729,-0.0124244390445369,C3 O3,16,5.99221181125756,C16 H26,3,7.270887873499297,C13 H20,3,4.001172975031694,C16 H32,3,8.010397748260912,C19 O3,16,136.92096099659406,C16 H32,3,5.097778393552685,C19 H26,3,14.114129973025369,C19 H32,3,16.270821521794186,C19 H32 O,1,8.635410760897093,C19 H32 O3,0,9.64076250202,C19 H32 O3,0,6.42598528525465,C19 H32 O3,0,8.814562710795833,C19 H32 O3,0,3.9057485961413,C19 H32 O3,0,18.103207118452115,C3 O3,8,2.99610590562878,C7 O3,4,2.9953916266034737,C10 H8,3,2.132332656774804,C4 H14,3,0.757047034374775,C11 O3,8,11.22708341876918,C13 H32,3,4.706858429927659,C13 H26,3,4.337086449762559,C10 H14,3,2.3105658455911326,0.0,9363187.60959226,0.0,218299.755715935,1000.0,14.3172957748193,1000.0,3.35501868782677,9363187.60959226,218299.755715935,14.3172957748193,3.35501868782677,,
38,Ruthenium2_0064,4-Methylumbelliferone hydrate,7-hydroxy-4-methylchromen-2-one;hydrate,C10 H8 O3,176.04724,7.548,0.82,CC1=CC(=O)OC2=C1C=CC(=C2)O.O,CC1=CC(=O)OC2=C1C=CC(=C2)O.O,,Ruthenium2,0.1493367296795895,0.0147342908717575,0.057584685595259,-0.0792196363453001,0.3196394512420681,-0.0879433718719155,0.0560262494254573,-0.1032119892443859,-0.1032119892443859,-0.2010239896733878,-0.1684079190628438,-0.2040481005449805,-0.2294322331490548,0.2272663576241598,0.1493367296795895,0.2028723980775453,0.1213539794151756,0.0425944374517541,0.2964814239455506,-0.06962452557201,-0.0029681964919348,0.0797404958319987,C6 O3,4,8.560769090758033,C7 H2,3,2.866178992967529,C6 O,2,1.9986936220218208,C7 H8,3,3.288547277564588,C10 O3,4,83.34023192845913,C7 H8,3,2.092815586015669,C10 H2,3,6.774670989225091,C10 H8,3,8.006457258681058,C10 H8 O,1,4.503228629340529,C10 H8 O3,0,5.506285256161662,C10 H8 O3,0,3.6701773355681895,C10 H8 O3,0,5.034404351709522,C10 H8 O3,0,2.230753626043669,C10 H8 O3,0,10.339578682151728,C6 O3,2,4.280384545379016,C7 O3,1,2.9953916266034737,C7 O2,1,1.9313125006237704,C5 H2 O2,1,1.1458232881215735,C8 O3,2,8.981476405582708,C4 H8,3,1.4017432163840122,C4 H2,3,1.1905493401633107,C7 H2 O2,1,2.033109716303795,0.0,8625244.46534707,0.0,605705.317426679,1000.0,23.2394370058524,1000.0,65.9611325787563,8625244.46534707,605705.317426679,23.2394370058524,65.9611325787563,,
41,Ruthenium2_0068,None,None,C15 H14 O4,258.08897,6.73,0.0,None,None,,Ruthenium2,0.1992156352247889,0.0018856186258062,0.064705201814263,-0.1358528219365098,-0.0850958711853309,-0.1486420023668415,0.0624205014925109,-0.171026117738279,-0.171026117738279,-0.3144205750689366,-0.2666047270652143,-0.3188539854423311,-0.3560676596704866,0.3134621147986536,0.1992156352247889,0.2777000551741366,0.158192332652618,0.0427291816085357,0.4149328630782634,-0.1217861870008505,-0.0240666015290003,0.0971860873057153,C8 O4,7,11.414358787677376,C11 H6,4,4.599945107558777,C9 H2 O,3,2.8621712178504253,C11 H14,4,5.219146135529962,C15 O4,7,121.04266647278531,C11 H14,4,3.3214393640159634,C15 H6,4,10.329878793769756,C15 H14,4,12.13570407020018,C15 H14,2,6.067852035100089,C15 H14 O4,0,8.072333116040094,C15 H14 O4,0,5.380559246271105,C15 H14 O4,0,7.380545517936018,C15 H14 O4,0,3.2703329979296187,C15 H14 O4,0,15.158045673067305,C9 H2 O4,3,6.207179393838689,C12 H6 O4,1,4.857330421247179,C12 H6 O3,1,3.297367439467222,C5 H2 O2,2,1.1458232881215735,C12 H2 O4,3,13.099081599995408,C7 H14,4,2.4530506286720213,C7 H6,4,2.1434358445462807,C9 H2 O2,2,2.446604356376856,8662517.23910835,0.0,112944.676575907,0.0,17.1563044035547,1000.0,34.7726129780455,1000.0,8662517.23910835,112944.676575907,17.1563044035547,34.7726129780455,,
42,Ruthenium2_0069,None,None,C18 H14,230.10933,11.521,0.0,None,None,,Ruthenium2,0.1476131907036233,-0.0283241145926069,0.0276851453086521,-0.1511302161979983,-0.322697532964014,-0.1625329109356244,0.0256481312498522,-0.1824903457332993,-0.1824903457332993,-0.3103392906226361,-0.2677071984897452,-0.3142920712882642,-0.3474713801269331,0.2494741143594581,0.1476131907036233,0.2175890493774375,0.1110372584998344,0.0080915637402085,0.3399443343817836,-0.1385885568608955,-0.0514628329650292,0.0566447509757779,C11,7,9.4180433581684,C18 H14,0,7.66761814960689,C18 H14,0,5.226648526696523,C18 H14,0,8.219691096695135,C18,7,107.1614581362699,C18 H14,0,5.230971668480126,C18 H14,0,12.776365121703185,C18 H14,0,14.386419429190186,C18 H14,0,7.193209714595093,C18 H14,0,7.197204997950475,C18 H14,0,4.797248495863324,C18 H14,0,6.580414649110506,C18 H14,0,2.91579357037333,C18 H14,0,13.514749764300946,C12 H2,3,5.209021679084199,C15 H6,1,4.2223325247419305,C18 H14,0,3.8314863830267023,C18 H14,0,2.8047820582315444,C15 H2,3,11.353767230401298,C18 H14,0,5.7534702259027855,C18 H14,0,5.477421029255872,C18 H14,0,3.964544405883375,0.0,8115867.90407751,0.0,10476.0234312029,1000.0,26.0979685236574,1000.0,15.8132640273246,8115867.90407751,10476.0234312029,26.0979685236574,15.8132640273246,,
44,Ruthenium2_0072,None,None,C16 H14,206.10937,10.499,0.0,None,None,,Ruthenium2,0.1207745107058997,-0.036812872448479,0.0133547295014864,-0.1468105341427588,0.4909201412225457,-0.15702394977734,0.0115301720863953,-0.1748998625573961,-0.1748998625573961,-0.289414408692096,-0.2512287616725075,-0.2929549219461478,-0.3226736927659317,0.2120115361769023,0.1207745107058997,0.1834520220717763,0.0880133777970968,-0.0041952792404913,0.2930458864683771,-0.1355769457232156,-0.0575382670525925,0.039293904064749,C9,7,7.705671838501417,C16 H14,0,6.867899775338128,C16 H14,0,4.6815187639607165,C16 H14,0,7.362392536362228,C16,7,95.25462945446212,C16 H14,0,4.685391010061794,C16 H14,0,11.44381389851578,C16 H14,0,12.885942523196848,C16 H14,0,6.442971261598424,C16 H14,0,6.446549844298223,C16 H14,0,4.296904361189407,C16 H14,0,5.894089586682769,C16 H14,0,2.6116817003890618,C16 H14,0,12.105186390215865,C10 H2,3,4.352835919250709,C13 H6,1,3.677652913017706,C16 H14,0,3.4318694483435235,C16 H14,0,2.512248483394863,C13 H2,3,9.85669588827698,C16 H14,0,5.153393935497192,C16 H14,0,4.906136158878412,C16 H14,0,3.551049765810314,0.0,8557169.30386888,0.0,249279.408263171,1000.0,16.020996932242,1000.0,6.12711376292205,8557169.30386888,249279.408263171,16.020996932242,6.12711376292205,,
46,Ruthenium2_0074,None,None,C19 H14,242.10928,11.607,0.0,None,None,,Ruthenium2,0.1610624972040568,-0.0240497462256712,0.0348803353491575,-0.1532600517759874,-0.2294766029856134,-0.1652573845786094,0.0327370932340898,-0.1862555777831573,-0.1862555777831573,-0.3207717053817873,-0.2759163962502953,-0.3249306192379038,-0.3598401927603163,0.2682353566724771,0.1610624972040568,0.2346875204088974,0.1225791701212983,0.0142649699219532,0.3634234997653038,-0.1400643586152625,-0.0483951234655251,0.0653501527926607,C12,7,10.27422911800189,C19 H14,0,8.067477336741272,C19 H14,0,5.499213408064426,C19 H14,0,8.648340376861588,C19,7,113.11487247717378,C19 H14,0,5.503761997689292,C19 H14,0,13.442640733296884,C19 H14,0,15.136657882186856,C19 H14,0,7.568328941093427,C19 H14,0,7.572532574776602,C19 H14,0,5.047420563200283,C19 H14,0,6.923577180324375,C19 H14,0,3.0678495053654644,C19 H14,0,14.219531451343483,C13 H2,3,5.637114559000945,C16 H6,1,4.494672330604042,C19 H14,0,4.031294850368292,C19 H14,0,2.951048845649885,C16 H2,3,12.102302901463457,C19 H14,0,6.053508371105582,C19 H14,0,5.763063464444603,C19 H14,0,4.171291725919906,0.0,8497105.9085311,0.0,21309.6546149428,1000.0,14.9940569903614,1000.0,7.5397548835117,8497105.9085311,21309.6546149428,14.9940569903614,7.5397548835117,,
47,Ruthenium2_0075,None,None,C13 H10 O4,230.05751,1.567,0.0,None,None,,Ruthenium2,0.1993753277906194,0.023477643100648,0.0794742898677327,-0.0993008029021211,-0.2712798777730825,-0.110700929783718,0.0774377345390462,-0.1306538702209252,-0.1306538702209252,-0.2584740238729637,-0.2158515323721417,-0.2624259143830727,-0.2955977513309449,0.3012133126414085,0.1993753277906194,0.2693354280899314,0.1628076323880236,0.0598851207209918,0.3916631590143709,-0.0867619679128495,0.000344135505145,0.1084273739098478,C8 O4,5,11.414358787677376,C9 H2,4,3.6658973672362913,C9 H2 O2,2,3.2254755516648284,C9 H10,4,4.217846416997348,C13 O4,5,109.13583779097756,C9 H10,4,2.684217064821878,C13 H2,4,8.773497824006194,C13 H10,4,10.383190799849656,C13 H10,2,5.191595399924828,C13 H10 O4,0,7.195589786650641,C13 H10 O4,0,4.796171887654882,C13 H10 O4,0,6.578937859148032,C13 H10 O4,0,2.9151392020839464,C13 H10 O4,0,13.5117167568293,C9 H2 O4,2,6.207179393838689,C10 H2 O4,1,4.221160518316123,C10 H2 O3,1,2.830626513104588,C8 H4 O3,1,1.804152603370203,C11 H2 O4,2,12.35054592893325,C5 H10,4,1.7521790204800152,C5 H2,4,1.4761917753520408,C10 H4 O3,1,2.963654674810701,7755982.97652602,0.0,527631.467769441,0.0,25.0188561560624,1000.0,65.4897318926474,1000.0,7755982.97652602,527631.467769441,25.0188561560624,65.4897318926474,,
49,Ruthenium2_0077,None,None,C19 H18,246.14054,12.143,0.0,None,None,,Ruthenium2,0.1343038566533039,-0.0538906130440182,0.0060206885841864,-0.1852523451582328,-0.2294367856376311,-0.1974494405136511,0.0038417602443132,-0.2187972658196031,-0.2187972658196031,-0.3555531649980139,-0.3099509889414378,-0.3597813271830716,-0.3952721653615185,0.2432612064207262,0.1343038566533039,0.209154779216675,0.0951797598440293,-0.0149379346397608,0.3400342873306101,-0.1718369360492886,-0.0786413549417091,0.0369978461687878,C10,9,8.561857598334909,C19 H18,0,8.201806702794995,C19 H18,0,5.590779311514217,C19 H18,0,8.792341535061295,C19,9,113.11487247717378,C19 H18,0,5.595403638465045,C19 H18,0,13.666470479873045,C19 H18,0,15.38869424654404,C19 H18,0,7.69434712327202,C19 H18,0,7.698620750513801,C19 H18,0,5.1314637871425886,C19 H18,0,7.038859776684624,C19 H18,0,3.1189314312268683,C19 H18,0,14.456296993496409,C11 H2,4,4.780928799167454,C13 H2,2,3.586162621810874,C19 H18,0,4.098418842047747,C19 H18,0,3.0001859555645742,C15 H2,4,11.353767230401298,C19 H18,0,6.154303688891995,C19 H18,0,5.859022663261382,C19 H18,0,4.240746767413,0.0,7741635.70981688,0.0,87722.6982896783,1000.0,22.893552451948,1000.0,18.3149501157262,7741635.70981688,87722.6982896783,22.893552451948,18.3149501157262,,
