,spectrum_id,label,compound_id,parent_full_mw,ms1_rt,ms2_rt,ms2_max_intensity,parent_mz,parent_intensity,parent_fromms1_mz,parent_fromms1_intensity,scan_type,mzml_file,mzml_file_short,spectrum_folder,n_averaged,spectrum_ids_orig,flags,ms2_rt_cal,xlogp_predicted,xlogp_predicted_sd,isomer_flag
346,Ruthenium2_AvSpec_346,1,Ruthenium2_0003,242.22437763478,9.9985661,10.003022,2058020.375,241.21710103478,45058256.80798,241.2167003006581,8928738.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium2,1.0,20161201_Kat-6_neg_01_2061,34.0,10.003022,6.9801732869202695,0.23696135740036003,1.4387219540592653
347,Ruthenium2_AvSpec_347,1,Ruthenium2_0009,254.224492239212,10.035993,10.040449,867117.8125,253.217215639212,28216814.79947,253.2167703233969,5665877.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium2,1.0,20161201_Kat-6_neg_01_2069,38.0,10.040449,7.017939741388812,0.24591052691818546,1.0
348,Ruthenium2_AvSpec_348,1,Ruthenium2_0004,242.22434963905,10.054716,10.059172,2357326.25,241.21707303905,47003964.33229,241.2167313769637,9789611.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium2,1.0,20161201_Kat-6_neg_01_2073,45.0,10.059172,7.037049936577844,0.2506057094708556,1.4951949879003166
349,Ruthenium2_AvSpec_349,1,Ruthenium2_0009,254.224699085352,10.092133,10.105504,269341.65625,253.217422485352,10773746.17065,253.2176831536187,2305289.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium2,1.0,20161201_Kat-6_neg_01_2083,39.0,10.105504,7.084995040225206,0.26292301535405227,1.0
350,Ruthenium2_AvSpec_350,1,Ruthenium2_0004,242.224543410094,10.110831,10.115287,2567550.75,241.217266810094,61269589.58667,241.217597665016,12163862.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium2,1.0,20161201_Kat-6_neg_01_2085,46.0,10.115287,7.095242539444739,0.26566267667519866,1.551632820384565
351,Ruthenium2_AvSpec_351,1,Ruthenium2_0004,242.224365691916,10.166933,10.171389,2214563.0,241.217089091916,53043056.05817,241.2166929801731,10797162.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium2,1.0,20161201_Kat-6_neg_01_2097,47.0,10.171389,7.154894819005594,0.2824603616167753,1.6080575780791435
352,Ruthenium2_AvSpec_352,1,Ruthenium2_0004,242.224514439307,10.223075,10.227531,983796.0625,241.217237839307,23885487.98926,241.2175819311182,4726207.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium2,1.0,20161201_Kat-6_neg_01_2109,48.0,10.227531,7.216218200821413,0.30154442088559735,1.6645225658957834
353,Ruthenium2_AvSpec_353,1,Ruthenium2_0004,242.224330835923,10.279212,10.283668,512910.6875,241.217054235923,12662059.92432,241.21669804227844,2533992.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium2,1.0,20161201_Kat-6_neg_01_2121,49.0,10.283668,7.279379467276293,0.32394768524256234,1.7209825249471644
354,Ruthenium2_AvSpec_354,1,Ruthenium2_0115,244.167109542482,5.4225305,5.4367391,66140.203125,243.159832942482,1425688.873199,243.15979610017337,313239.125,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1091,24.0,5.4367391,3.807262080024054,0.06206085870629275,1.0
355,Ruthenium2_AvSpec_355,1,Ruthenium2_0115,244.167153940256,5.4827787,5.4916932,97969.65625,243.159877340256,3131167.114136,243.15988018524385,669916.6875,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1102,25.0,5.4916932,3.8421229249507123,0.062246767298277,1.0
356,Ruthenium2_AvSpec_356,1,Ruthenium2_0291,200.17694813127704,8.4340905,8.4474633,310929.15625,199.169671531277,9950505.802124,199.1693788897504,2132075.25,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1723,59.0,8.4474633,5.715876373307403,0.08711181943113566,1.0
357,Ruthenium2_AvSpec_357,1,Ruthenium2_0291,200.176898005462,8.4903529,8.4992677,2628502.0,199.169621405462,77126068.06934,199.1693784379481,16603858.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1734,60.0,8.4992677,5.7520120900740235,0.08871231914745493,1.0
358,Ruthenium2_AvSpec_358,1,Ruthenium2_0291,200.176869174616,8.5465093,8.5554236,4553056.5,199.169592574616,153109934.5405,199.1693975805157,33174546.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1746,61.0,8.5554236,5.791478245724154,0.0905791789348229,1.0
359,Ruthenium2_AvSpec_359,1,Ruthenium2_0291,200.176894534494,8.6028698,8.6117843,2667113.25,199.169617934494,119479676.2617,199.1693686948785,25898950.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1758,62.0,8.6117843,5.831410898791569,0.09260035745260525,1.0
360,Ruthenium2_AvSpec_360,1,Ruthenium2_0291,200.177030475359,8.6591782,8.6680925,507515.65625,199.169753875359,23293617.82404,199.17003956961267,4701675.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1770,63.0,8.6680925,5.871643976651933,0.09477752937655566,1.0
361,Ruthenium2_AvSpec_361,1,Ruthenium2_0039,226.192792957422,8.9262407,8.9396115,139322.140625,225.185516357422,4373638.549469,225.18516918281856,884743.8125,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1827,22.0,8.9396115,6.070908029313629,0.10785762890663389,1.0
362,Ruthenium2_AvSpec_362,1,Ruthenium2_0039,226.19277769863305,8.9824698,8.9958408,109869.3828125,225.185501098633,3514139.906982,225.1851259867851,739163.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1839,23.0,8.9958408,6.113382022590989,0.11118599350975872,1.0
363,Ruthenium2_AvSpec_363,1,Ruthenium2_0002,228.20861632168,9.4687869,9.4821576,365962.34375,227.20133972168,10056589.6991,227.20119787870533,1450793.375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1943,55.0,9.4821576,6.502522964513744,0.15224836209635015,1.6628153668690346
364,Ruthenium2_AvSpec_364,1,Ruthenium2_0002,228.208499392956,9.5249618,9.52942,1621890.75,227.201222792956,42892601.57758,227.20117105116324,8860914.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1953,56.0,9.52942,6.542816686521205,0.1577364159430846,1.7103496698896798
365,Ruthenium2_AvSpec_365,1,Ruthenium2_0002,228.20857755705904,9.5811306,9.5855869,2482510.0,227.201300957059,71900143.47833,227.20118408893785,15628752.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1965,57.0,9.5855869,6.591381832520253,0.16470261830245514,1.7668397009572998
366,Ruthenium2_AvSpec_366,1,Ruthenium2_0002,228.208498679072,9.6372576,9.6417138,4293111.0,227.201222079072,105334182.821,227.2011650352661,22712498.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1977,58.0,9.6417138,6.640689547930156,0.17218568682998872,1.8232895019028617
367,Ruthenium2_AvSpec_367,1,Ruthenium2_0002,228.20860780663,9.6935035,9.6979596,1463790.0,227.20133120663,48665010.62598,227.2011900502763,10487570.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_1989,59.0,9.6979596,6.690926428143486,0.18025609756486244,1.8798588868862458
368,Ruthenium2_AvSpec_368,1,Ruthenium2_0002,228.208427528419,9.7497661,9.7542223,817512.25,227.201150928419,23805078.31644,227.201143522088,4924723.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2001,60.0,9.7542223,6.742053935875446,0.1889571315572848,1.9364452690961986
369,Ruthenium2_AvSpec_369,1,Ruthenium2_0009,254.22436444811305,9.8435849,9.8569556,519075.96875,253.217087848113,7257957.963867,253.21680022935283,1486539.375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2023,40.0,9.8569556,6.837852571931398,0.2066893615819288,1.0
370,Ruthenium2_AvSpec_370,1,Ruthenium2_0009,254.224512638592,9.899839,9.9087536,1041622.875,253.217236038592,25596012.04102,253.2168086830372,5207505.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2034,41.0,9.9087536,6.887449517592123,0.21666627342005182,1.0
371,Ruthenium2_AvSpec_371,1,Ruthenium2_0003,242.224331089077,9.9185662,9.9230247,918033.0,241.217054489077,22630079.19482,241.2167199809921,4692232.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2037,35.0,9.9230247,6.901277141021444,0.2195522865949195,1.3582644254734646
372,Ruthenium2_AvSpec_372,1,Ruthenium2_0009,254.224460942933,9.9560329,9.9649476,1051741.75,253.217184342933,41867833.46509,253.21680295982367,8512092.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2046,42.0,9.9649476,6.942322827160969,0.2284027194419381,1.0
373,Ruthenium2_AvSpec_373,1,Ruthenium2_0003,242.224349948889,9.9747578,9.9792142,1457617.75,241.217073348889,37629285.979,241.216746586481,8094929.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2049,36.0,9.9792142,6.956440084832101,0.2315487890374781,1.4147771865600494
374,Ruthenium2_AvSpec_374,1,Ruthenium2_0009,254.224497978182,10.012206,10.02112,1070807.875,253.217221378182,28931009.98242,253.2168183655413,6050947.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2058,43.0,10.02112,6.998364381216419,0.2412188607394546,1.0
375,Ruthenium2_AvSpec_375,1,Ruthenium2_0003,242.224245416102,10.030941,10.035397,1788625.0,241.216968816102,62134399.93498,241.2166724122243,12975115.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2061,37.0,10.035397,7.012808479586555,0.24466939320102724,1.471283209101189
376,Ruthenium2_AvSpec_376,1,Ruthenium2_0009,254.224456840073,10.068379,10.077291,398334.8125,253.217180240073,11111357.92114,253.21684601411823,2329601.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2070,44.0,10.077291,7.055686648377932,0.25529916868185965,1.0
377,Ruthenium2_AvSpec_377,1,Ruthenium2_0004,242.224200398958,10.087106,10.091564,2313559.0,241.216923798958,69789038.17569,241.2167127423964,14699237.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2073,50.0,10.091564,7.070469050162064,0.2591061766661811,1.5277733407441152
378,Ruthenium2_AvSpec_378,1,Ruthenium2_0004,242.224244344583,10.143258,10.147716,1859618.875,241.216967744583,51366530.85156,241.2166850431354,10394004.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2085,51.0,10.147716,7.129535139807191,0.2751324295989254,1.5842483860912695
379,Ruthenium2_AvSpec_379,1,Ruthenium2_0004,242.224221418841,10.199412,10.20387,1023873.9375,241.216944818841,32536449.36182,241.2167148752929,6541213.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2097,52.0,10.20387,7.190163109310073,0.29317558096792945,1.6407254429445255
380,Ruthenium2_AvSpec_380,1,Ruthenium2_0004,242.224279417662,10.25561,10.264525,702127.6875,241.217002817662,14903511.44344,241.21670347242912,3088155.25,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2110,53.0,10.264525,7.257616222729395,0.31582474869162647,1.70172939428253
381,Ruthenium2_AvSpec_381,1,Ruthenium2_0028,268.240217273828,10.330456,10.343827,347887.625,267.232940673828,8993128.557617,267.23298437150606,1933473.125,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2127,1.0,10.343827,7.34956793893789,0.35525835369312997,1.0
382,Ruthenium2_AvSpec_382,1,Ruthenium2_0022,312.3030501907788,12.96929925,12.9793275,279746.50390625,311.2957735907788,5768554.3546145,311.2958911815987,1214714.34375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_02-20161201_Kat-6_neg_03,Ruthenium2,4.0,20161201_Kat-6_neg_02_2686-20161201_Kat-6_neg_03_2683-20161201_Kat-6_neg_03_2706-20161201_Kat-6_neg_03_2718,1.0,12.9793275,11.793928119956874,2.564180407264478,1.7203563951801595
383,Ruthenium2_AvSpec_383,1,Ruthenium2_0022,312.302939918867,12.9762435,12.9851585,323950.09375,311.295663318867,7494453.020996001,311.295788440587,1558204.8125,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_02-20161201_Kat-6_neg_03,Ruthenium2,2.0,20161201_Kat-6_neg_02_2698-20161201_Kat-6_neg_03_2694,1.0,12.9851585,11.599038409395142,2.0161150600985596,1.7262209412233867
384,Ruthenium2_AvSpec_384,1,Ruthenium2_0022,312.30281039911904,13.075368,13.088741,255198.484375,311.295533799119,5210665.367508,311.2958227344087,1062650.875,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium2,1.0,20161201_Kat-6_neg_02_2711,1.0,13.088741,11.917280479436883,2.469635500629561,1.8303993566791412
385,Ruthenium2_AvSpec_385,1,Ruthenium2_0291,200.17683942276705,8.39483,8.4037427,226971.15625,199.169562822767,8413745.737732,199.16942050279744,1751528.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_1730,64.0,8.4037427,5.685574599387717,0.08584643093142301,1.0
386,Ruthenium2_AvSpec_386,1,Ruthenium2_0291,200.176795936542,8.4511802,8.4600947,2266570.5,199.169519336542,50697565.40173,199.1694418735904,11329786.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_1742,65.0,8.4600947,5.72466382564612,0.08749171634399565,1.0
387,Ruthenium2_AvSpec_387,1,Ruthenium2_0291,200.176803097835,8.5074302,8.5163447,4689885.0,199.169526497835,218508991.0893,199.1693914300734,45562668.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_1754,66.0,8.5163447,5.7639806573925885,0.08926509886348828,1.0
388,Ruthenium2_AvSpec_388,1,Ruthenium2_0291,200.17680308812305,8.5636614,8.572576,2339570.25,199.169526488123,94158651.75854,199.16946713659092,21321170.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_1766,67.0,8.572576,5.803596173254478,0.09117818239002383,1.0
389,Ruthenium2_AvSpec_389,1,Ruthenium2_0291,200.17684722853505,8.6222283,8.6311427,534127.25,199.169570628535,17471223.84259,199.1694483066981,3865068.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_1778,68.0,8.6311427,5.845203933771167,0.09333051781086216,1.0
390,Ruthenium2_AvSpec_390,1,Ruthenium2_0291,200.176822230244,8.6786696,8.6875822,205290.65625,199.169545630244,8587724.653198,199.1694315249424,1869733.625,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_1790,69.0,8.6875822,5.8856511100557585,0.09556982977243107,1.0
391,Ruthenium2_AvSpec_391,1,Ruthenium2_0002,228.208341663477,9.4501222,9.4634931,754652.9375,227.201065063477,19269706.38013,227.20124613134405,3515900.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_1955,61.0,9.4634931,6.486748938847692,0.15016975706983499,1.6440434890395372
392,Ruthenium2_AvSpec_392,1,Ruthenium2_0002,228.208398029046,9.506289,9.5107471,1946418.375,227.201121429046,56555591.77057,227.20124560441545,11551574.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_1965,62.0,9.5107471,6.526836064067149,0.15552879357877358,1.6915693437345496
393,Ruthenium2_AvSpec_393,1,Ruthenium2_0002,228.208477760224,9.5624973,9.5669536,2322974.5,227.201201160224,69480152.95032,227.20123498527803,14738700.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_1977,63.0,9.5669536,6.575186287730849,0.16233586424834942,1.748099202623009
394,Ruthenium2_AvSpec_394,1,Ruthenium2_0002,228.208346292304,9.61871,9.6231659,2052247.5,227.201069692304,61497245.86926,227.2012338781272,13384344.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_1989,64.0,9.6231659,6.624306491566683,0.16965227867565444,1.8046348948791677
395,Ruthenium2_AvSpec_395,1,Ruthenium2_0002,228.208394343126,9.6750182,9.6794765,780417.6875,227.201117743126,24838227.10687,227.2012438505312,5194356.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2001,65.0,9.6794765,6.674323911327744,0.17753769071912948,1.861269452660287
396,Ruthenium2_AvSpec_396,1,Ruthenium2_0002,228.20840269863305,9.7313621,9.7358203,363375.0625,227.201126098633,12065530.34277,227.2012235102841,2358618.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2013,66.0,9.7358203,6.725231919921965,0.18603832267350956,1.9179374014427166
397,Ruthenium2_AvSpec_397,1,Ruthenium2_0009,254.224355298652,9.8064746,9.8198453,441792.09375,253.217078698652,10158366.72278,253.2168648468577,2174533.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2031,45.0,9.8198453,6.802866547486919,0.19998739705666208,1.0
398,Ruthenium2_AvSpec_398,1,Ruthenium2_0009,254.22449330877205,9.8627807,9.8716953,1049991.75,253.217216708772,25250516.34375,253.21690620990404,5252013.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2042,46.0,9.8716953,6.8518734708231275,0.20945186590723752,1.0
399,Ruthenium2_AvSpec_399,1,Ruthenium2_0003,242.224223852529,9.8815267,9.8948974,939030.0,241.216947252529,21867522.70068,241.2167959062382,4623313.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2047,38.0,9.8948974,6.874092285324704,0.21392248605288428,1.3299753076683472
400,Ruthenium2_AvSpec_400,1,Ruthenium2_0009,254.224331912016,9.9190164,9.9279288,1113877.5,253.217055312016,29969003.28564,253.216868248396,6435992.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2054,47.0,9.9279288,6.906045570113648,0.2205584642220518,1.0
401,Ruthenium2_AvSpec_401,1,Ruthenium2_0003,242.224188138749,9.9377621,9.9422184,1767526.875,241.216911538749,41896447.83081,241.2167717655064,8952927.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2057,39.0,9.9422184,6.919989312442136,0.2235334834827117,1.3775685478178104
402,Ruthenium2_AvSpec_402,1,Ruthenium2_0009,254.224343692572,9.9752517,9.9841662,602354.6875,253.217067092572,27010699.25708,253.2168102322765,5777262.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2066,48.0,9.9841662,6.9613584287360135,0.23265757727160513,1.0
403,Ruthenium2_AvSpec_403,1,Ruthenium2_0003,242.224210690394,9.994006,9.9984619,1492850.625,241.216934090394,40231537.65482,241.2168270798232,8813859.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2069,40.0,9.9984619,6.975610315121243,0.23590843733037,1.434135619569176
404,Ruthenium2_AvSpec_404,1,Ruthenium2_0004,242.224210373454,10.05026,10.054718,2297783.25,241.216933773454,52319294.52905,241.2167901480732,11291802.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2081,54.0,10.054718,7.032490361321237,0.24947486718972248,1.490715363808988
405,Ruthenium2_AvSpec_405,1,Ruthenium2_0004,242.22418906909505,10.106527,10.110983,2030005.5,241.216912469095,38666410.99573,241.21679360844385,8082016.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2093,55.0,10.110983,7.090728717240317,0.2644510144057472,1.5473040592509597
